dataset,method,risk,auroc,accuracy,obs_auroc,worstcase_risk,minimax_regret,auroc_lo,auroc_hi,abstention_rate,risk_sd,auroc_sd,accuracy_sd,obs_auroc_sd,worstcase_risk_sd,minimax_regret_sd,auroc_lo_sd,auroc_hi_sd,abstention_rate_sd
mimic_sim,DCL-dir(G=5),0.2588776542521548,0.8402918574246294,0.9092380952380953,0.8326686209311361,0.29507179459281435,0.06190610527669156,0.7042268233672309,0.853562131690677,0.03833333333333334,0.004307930754290787,0.013909194700632078,0.0016530052340675843,0.02721881605759198,0.018010451057202663,0.004046547384912054,0.01871418705999753,0.012524345324693693,0.008095238095238095
mimic_sim,DCL-dir-reg(G=1),0.24559733188588231,0.8335181773114206,0.9092380952380953,0.823981000610328,0.297702927396498,0.012294339048182725,0.7052949286470745,0.8550508378219247,0.0,0.007365459342260549,0.014940906352682904,0.0016530052340675843,0.02900531340023819,0.018329331832635926,0.0007027994851094537,0.01852577549618475,0.012546960562727003,0.0
mimic_sim,DCL-dir-reg(G=1.5),0.24272603920679878,0.8347968797943206,0.910047619047619,0.8254727617833828,0.29336307675137585,0.009012011568716796,0.7053737363823605,0.8550059643562479,0.0,0.006745181227589954,0.014813834015982035,0.0013615217576662746,0.02871391031701618,0.018015274893930844,0.0005128002783524464,0.01855179767967899,0.012527101658013845,0.0
mimic_sim,DCL-dir-reg(G=2),0.24124000670035595,0.8357096293934276,0.9103809523809524,0.826557470388626,0.2906476180714376,0.011394624943265349,0.7053925151916659,0.8549398744382876,0.0,0.006208276339171855,0.01471325058972881,0.0014345114601325775,0.028531739512572016,0.01780088968044274,0.0007127179612838201,0.018571340707951214,0.012518837335438217,0.0
mimic_sim,DCL-dir-reg(G=3),0.24040226177935545,0.8369427514943215,0.9107619047619048,0.8280791033212905,0.2878292884556578,0.017535854460677347,0.7053517467953228,0.8548015467445029,0.0,0.005345216583391992,0.014540677748911013,0.0009434101312456436,0.02815607212247378,0.017561333993229608,0.001070581120653561,0.018603274991350355,0.012516721715422178,0.0
mimic_sim,DCL-dir-reg(G=5),0.24221105343703625,0.8383876111777895,0.9113809523809524,0.8298704483240783,0.2868090936574963,0.02816988822881042,0.7051760680319397,0.854552084362474,0.0,0.004246341098297319,0.014308457119587042,0.0008812740725391515,0.027732227170729724,0.01736993234982809,0.0016259570799776698,0.01865215732131683,0.012525455698752968,0.0
mimic_sim,DCL-reg(G=1),0.24559733188588231,0.8335181773114206,0.9092380952380953,0.823981000610328,0.297702927396498,0.012294339048182725,0.7052949286470745,0.8550508378219247,0.0,0.007365459342260549,0.014940906352682904,0.0016530052340675843,0.02900531340023819,0.018329331832635926,0.0007027994851094535,0.01852577549618475,0.012546960562727003,0.0
mimic_sim,DCL-reg(G=1.5),0.24504167257902948,0.8337877208436965,0.9092380952380953,0.8243130258701177,0.2967070770126237,0.011298488664308487,0.7053290880235217,0.8550384362227023,0.0,0.007200983108192438,0.01489817464809535,0.0016530052340675843,0.028904212574710344,0.018279147048141653,0.0006521858052752214,0.018530253293136335,0.012543425658960139,0.0
mimic_sim,DCL-reg(G=2),0.24412876024182503,0.8342923512446747,0.9092380952380953,0.8249629793956921,0.29496899987508474,0.009560411526769423,0.7053786413786478,0.8550116689400411,0.0,0.006891792509555297,0.014817210755586898,0.0016530052340675843,0.02876194899932256,0.018191989741568913,0.0005650385269973779,0.018537717595036612,0.012537759074887769,0.0
mimic_sim,DCL-reg(G=3),0.2427208051428819,0.8352846537125458,0.9092380952380953,0.8262187930003663,0.2917645679664743,0.009331439949535678,0.705438362629755,0.8549354660746851,0.0,0.006219043700428074,0.014685906119873892,0.0016530052340675843,0.028490640987017174,0.018031250342789518,0.0005553063709346709,0.018555647213000865,0.012527290139493347,0.0
